probe_id,fsetid,atom,x,y,man_fsetid,type,start,stop,feature_type,P_SKMel29_AdDNp73beta_1.CEL,P_SKMel29_AdDNp73beta_2.CEL,P_SKMel29_AdDNp73beta_3.CEL,P_SKMel29_AdGFP_1.CEL,P_SKMel29_AdGFP_2.CEL,P_SKMel29_AdGFP_3.CEL,P_SKMel29_AdTAp73alpha_1.CEL,P_SKMel29_AdTAp73alpha_2.CEL,P_SKMel29_AdTAp73alpha_3.CEL,log2_P_SKMel29_AdDNp73beta_1.CEL,log2_P_SKMel29_AdDNp73beta_2.CEL,log2_P_SKMel29_AdDNp73beta_3.CEL,log2_P_SKMel29_AdGFP_1.CEL,log2_P_SKMel29_AdGFP_2.CEL,log2_P_SKMel29_AdGFP_3.CEL,log2_P_SKMel29_AdTAp73alpha_1.CEL,log2_P_SKMel29_AdTAp73alpha_2.CEL,log2_P_SKMel29_AdTAp73alpha_3.CEL,GFP_mean_log2,GFP_sd_log2,DNp73beta_mean_log2,DNp73beta_sd_log2,TAp73alpha_mean_log2,TAp73alpha_sd_log2,log2FC_TAp73alpha_vs_GFP,log2FC_DNp73beta_vs_GFP,log2FC_TAp73alpha_vs_DNp73beta,region_midpoint,probe_plot_x
52199,24336488,5584506,1278,19,PSR1600155107.hg.1,2,31188467.0,31189119.0,probeset_region,89.666664,169.88889,152.0,91.888885,95.0,147.88889,52.88889,67.666664,99.111115,6.502500300062676,7.416914757893013,7.257387842692652,6.537434077974026,6.584962500721156,7.218092251046435,5.751915946979486,6.101537973030558,6.645458343236441,6.7801629432472055,0.38000170619925056,7.058934300216113,0.4884427362172585,6.166304087748828,0.4502782369701318,-0.6138588554983775,0.27877135696890765,-0.8926302124672851,31188793.0,31188564.8
883217,24336488,5584507,1496,329,PSR1600155107.hg.1,2,31188467.0,31189119.0,probeset_region,64.44444,196.88889,202.0,81.44444,92.666664,221.88889,58.333332,65.111115,61.88889,6.0321987850133105,7.628546774938611,7.6653359171851765,6.365350345510325,6.549463780329344,7.800180867221933,5.890770899327012,6.046820930748888,5.974733251112971,6.904998331020534,0.7806972966907155,7.108693825712366,0.9324535054007012,5.970775027062956,0.07810027996053998,-0.9342233039575776,0.20369549469183212,-1.1379187986494097,31188793.0,31188656.08
1092064,24336488,5584508,1303,407,PSR1600155107.hg.1,2,31188467.0,31189119.0,probeset_region,37.11111,69.77778,42.666668,28.777779,41.88889,40.0,39.77778,43.11111,29.88889,5.2521397486854715,6.1452245780932495,5.4484605428273225,4.896164230085943,5.422532050083397,5.357552004618084,5.349711281392425,5.463070181838064,4.949016091077759,5.225416094929142,0.28698553004326094,5.615274956535348,0.4693297503836127,5.25393251810275,0.270079767253724,0.02851642317360792,0.3898588616062062,-0.3613424384325983,31188793.0,31188747.36
3741600,24336488,5584509,319,1396,PSR1600155107.hg.1,2,31188467.0,31189119.0,probeset_region,122.666664,124.333336,155.0,109.333336,128.22223,164.33333,163.33333,175.44444,100.77778,6.950312846231481,6.969626380230124,7.285402218862249,6.785724939339504,7.013710455744676,7.369233765283099,7.360481291004058,7.463070181838064,6.669278798670887,7.05622305345576,0.29406823733893184,7.068447148441284,0.18813659953582498,7.164276757171003,0.4317387570280201,0.10805370371524337,0.012224094985524125,0.09582960872971924,31188793.0,31188838.64
4092855,24336488,5584510,494,1527,PSR1600155107.hg.1,2,31188467.0,31189119.0,probeset_region,67.55556,144.33333,164.55556,84.44444,93.111115,169.44444,122.22222,69.77778,56.333332,6.09920171338584,7.1832217735654496,7.37117162868156,6.416914757893013,6.556293209870474,7.413157751710048,6.945118638794339,6.1452245780932495,5.8413022219841695,6.795455239824512,0.539466294694288,6.88453170521095,0.686577514964306,6.310548479623919,0.570176871521375,-0.48490676020059276,0.08907646538643821,-0.573983225587031,31188793.0,31188929.92
4938092,24336488,5584511,1531,1842,PSR1600155107.hg.1,2,31188467.0,31189119.0,probeset_region,74.22222,145.22223,122.0,84.44444,105.0,174.22223,75.888885,93.0,65.111115,6.233087005874354,7.192018839204111,6.94251450533924,6.416914757893013,6.727920454563199,7.453041999185303,6.264703162570771,6.554588851677638,6.046820930748888,6.865959070547171,0.5316774488955416,6.789206783472568,0.49750880236560013,6.288704314999099,0.2547334035211953,-0.577254755548072,-0.07675228707460313,-0.5005024684734689,31188793.0,31189021.2
552205,24336489,5584512,124,206,PSR1600155109.hg.1,2,31189123.0,31189226.0,probeset_region,1029.0,2034.3334,2044.3334,1114.7778,1100.8889,1989.5555,842.3333,1303.1111,1047.2222,10.00842862207058,10.991049402327784,10.998120295482924,10.123834078375015,10.105763074459347,10.958955411825464,9.719959134056122,10.348851048009998,10.033728809416841,10.396184188219943,0.4874579242195908,10.665866106627096,0.5693685396625826,10.034179663827652,0.31444619939095625,-0.36200452439229025,0.2696819184071533,-0.6316864427994435,31189174.5,31189138.45
1902396,24336489,5584513,2275,709,PSR1600155109.hg.1,2,31189123.0,31189226.0,probeset_region,862.44446,1686.4445,1118.6666,1008.8889,817.6667,1139.7778,696.44446,810.3333,1161.0,9.753959567605515,10.720624301506794,10.128853527083978,9.979980895335125,9.677132380502083,10.155802136906,9.445934520197202,9.66415091581545,10.18239435340453,9.937638470914402,0.24212774438984636,10.201145798732094,0.48737029694795886,9.764159929805727,0.3782785001046473,-0.17347854110867544,0.2635073278176918,-0.43698586892636726,31189174.5,31189152.87
2269203,24336489,5584514,1922,846,PSR1600155109.hg.1,2,31189123.0,31189226.0,probeset_region,1222.1111,2097.4443,1867.5555,967.3333,1097.8889,1749.0,1289.6666,1252.5555,1228.4445,10.256339721263013,11.035104478964284,10.867707732494077,9.919359917259163,10.10182983981796,10.77313920671969,10.333900691070422,10.291810204552709,10.263790845162035,10.264776321265606,0.4496092032421675,10.719717310907123,0.40993232443964817,10.296500580261721,0.03528947919059203,0.03172425899611575,0.45494098964151775,-0.423216730645402,31189174.5,31189167.29
2702841,24336489,5584515,1400,1008,PSR1600155109.hg.1,2,31189123.0,31189226.0,probeset_region,1778.8889,2882.3333,2761.111,1602.0,1522.7778,2541.889,1499.1111,1701.7778,1744.2222,10.797571489160362,11.493521875971163,11.431555626376348,10.646558710154547,10.573436856790106,11.312252725135348,10.55085362163628,10.733674497989975,10.769194988847529,10.844082764026666,0.4070921710414492,11.240882997169289,0.38516720248753655,10.68457436949126,0.11715952851928853,-0.15950839453540588,0.39680023314262236,-0.5563086276780282,31189174.5,31189181.71
