probe_id,fsetid,atom,x,y,man_fsetid,type,start,stop,feature_type,P_SKMel29_AdDNp73beta_1.CEL,P_SKMel29_AdDNp73beta_2.CEL,P_SKMel29_AdDNp73beta_3.CEL,P_SKMel29_AdGFP_1.CEL,P_SKMel29_AdGFP_2.CEL,P_SKMel29_AdGFP_3.CEL,P_SKMel29_AdTAp73alpha_1.CEL,P_SKMel29_AdTAp73alpha_2.CEL,P_SKMel29_AdTAp73alpha_3.CEL,log2_P_SKMel29_AdDNp73beta_1.CEL,log2_P_SKMel29_AdDNp73beta_2.CEL,log2_P_SKMel29_AdDNp73beta_3.CEL,log2_P_SKMel29_AdGFP_1.CEL,log2_P_SKMel29_AdGFP_2.CEL,log2_P_SKMel29_AdGFP_3.CEL,log2_P_SKMel29_AdTAp73alpha_1.CEL,log2_P_SKMel29_AdTAp73alpha_2.CEL,log2_P_SKMel29_AdTAp73alpha_3.CEL,GFP_mean_log2,GFP_sd_log2,DNp73beta_mean_log2,DNp73beta_sd_log2,TAp73alpha_mean_log2,TAp73alpha_sd_log2,log2FC_TAp73alpha_vs_GFP,log2FC_DNp73beta_vs_GFP,log2FC_TAp73alpha_vs_DNp73beta,region_midpoint,probe_plot_x
906769,23696842,2066727,928,338,PSR0100145783.hg.1,2,3683060.0,3683180.0,probeset_region,61.444443,97.111115,81.44444,111.55556,28.88889,88.333336,10975.777,10625.556,10401.777,5.9645012796081875,6.616344676067488,6.365350345510325,6.814493479090099,4.901537381573214,6.4811267308071,13.422166937297321,13.375386438168318,13.344681131485974,6.065719197156805,1.0218966787385226,6.315398767062,0.32878005340806266,13.380744835650537,0.03901982628410283,7.315025638493732,0.24967956990519458,7.065346068588537,3683120.0,3683078.0
1493728,23696842,2066728,967,557,PSR0100145783.hg.1,2,3683060.0,3683180.0,probeset_region,86.111115,128.55556,110.22222,154.44444,106.888885,121.0,8536.111,8212.667,8791.0,6.444784898830495,7.017427090637926,6.7973012463977875,7.280255229987073,6.753402438634389,6.930737337562887,13.059532277508355,13.00381074178444,13.101975670949232,6.988131668728116,0.2680747057751941,6.75317107862207,0.2888604745209,13.055106230080675,0.04923190785817877,6.066974561352559,-0.23496059010604586,6.301935151458605,3683120.0,3683094.8
2766351,23696842,2066729,590,1032,PSR0100145783.hg.1,2,3683060.0,3683180.0,probeset_region,68.44444,98.111115,132.11111,209.22223,46.77778,103.22222,8297.444,8857.889,8896.223,6.11778734288509,6.630974947836241,7.056487228097357,7.715771418437842,5.578267873744566,6.70351909933864,13.018625192304418,13.112910011869442,13.119139341485209,6.665852797173682,1.0692494627696412,6.601749839606229,0.47003185938580017,13.083558181886355,0.05631980991535343,6.417705384712673,-0.06410295756745299,6.481808342280126,3683120.0,3683111.6
2876480,23696842,2066730,839,1073,PSR0100145783.hg.1,2,3683060.0,3683180.0,probeset_region,43.77778,43.444443,46.77778,43.555557,34.88889,38.0,8887.111,9394.223,9192.667,5.484711054398036,5.473931133297963,5.578267873744566,5.4775334799098125,5.165465370290141,5.285402218862249,13.11766117199305,13.197711636968549,13.166424695278357,5.309467023020734,0.15741970130764615,5.512303353813522,0.05738065956427121,13.160599168079985,0.04034193613416018,7.851132145059251,0.2028363307927874,7.648295814266463,3683120.0,3683128.4
3848506,23696842,2066731,25,1436,PSR0100145783.hg.1,2,3683060.0,3683180.0,probeset_region,392.8889,324.66666,254.55556,527.1111,407.77777,428.22223,17173.111,12782.889,12458.0,8.621644898264945,8.347252206183198,7.997493153960634,9.044697610755147,8.675172935596137,8.745580983584109,14.067947828480623,13.642039129314616,13.60490065714595,8.821817176645132,0.19620420290394144,8.322130086136259,0.3128333272946923,13.771629204980394,0.2572904224870357,4.949812028335263,-0.49968709050887306,5.449499118844136,3683120.0,3683145.2
4907620,23696842,2066732,539,1831,PSR0100145783.hg.1,2,3683060.0,3683180.0,probeset_region,52.555557,72.0,80.0,160.22223,53.333332,60.444443,10381.556,10773.333,11051.889,5.74296438045939,6.189824558880018,6.339850002884624,7.332906863310246,5.763765619746456,5.941210628984475,13.3418739860631,13.395310940640577,13.432135846718825,6.34596103734706,0.8593126499508127,6.09087964740801,0.31050069757432486,13.389773591140832,0.04538499258422504,7.043812553793773,-0.2550813899390496,7.298893943732822,3683120.0,3683162.0
1312466,23696843,2066733,1945,489,PSR0100145784.hg.1,2,3690672.0,3690706.0,probeset_region,28.333334,28.0,29.88889,33.666668,43.0,32.555557,37.22222,38.88889,27.666666,4.874469149185714,4.857980995127572,4.949016091077759,5.115477270337673,5.459431618637297,5.068479810776074,5.256339721263013,5.3179150477106685,4.8413022219841695,5.214462899917015,0.21344658621047025,4.893822078463682,0.04850514485488582,5.13851899698595,0.25923201714608535,-0.07594390293106468,-0.32064082145333295,0.24469691852226827,3690689.0,3690677.1
1607396,23696843,2066734,2075,599,PSR0100145784.hg.1,2,3690672.0,3690706.0,probeset_region,37.22222,48.88889,28.88889,49.11111,38.11111,45.333332,45.333332,43.22222,49.77778,5.256339721263013,5.64064664555595,4.901537381573214,5.647058609610308,5.289506601560198,5.533978532409223,5.533978532409223,5.466699591445835,5.666125377700855,5.490181247859909,0.18275533156541998,5.266174582797393,0.36965276869289887,5.555601167185304,0.10145597472230541,0.06541991932539482,-0.22400666506251632,0.28942658438791113,3690689.0,3690681.86
1867837,23696843,2066735,2556,696,PSR0100145784.hg.1,2,3690672.0,3690706.0,probeset_region,29.333334,37.555557,35.333332,35.77778,45.444443,40.22222,31.777779,36.22222,34.77778,4.922832169716248,5.2688669145762335,5.1832217735654496,5.200762438618348,5.537434077974026,5.365350345510325,5.034646180118381,5.218092251046435,5.160991910855191,5.367848954034233,0.16834972667048403,5.124973619285977,0.1802211052299446,5.137910114006669,0.09387594070928111,-0.2299388400275646,-0.2428753347482564,0.012936494720691805,3690689.0,3690686.62
2015348,23696843,2066736,2667,751,PSR0100145784.hg.1,2,3690672.0,3690706.0,probeset_region,38.0,26.333334,36.333332,28.88889,32.333332,35.0,31.777779,32.11111,36.11111,5.285402218862249,4.772589537454517,5.222392372198547,4.901537381573214,5.058893634019119,5.169925001442312,5.034646180118381,5.049243500551913,5.21377927455436,5.0434520056782155,0.13485848708595918,5.0934613761717715,0.2796633920546077,5.099222985074885,0.09947677133602008,0.05577097939666942,0.05000937049355603,0.005761608903113391,3690689.0,3690691.38
2478816,23696843,2066737,2495,924,PSR0100145784.hg.1,2,3690672.0,3690706.0,probeset_region,45.666668,46.555557,53.333332,54.666668,46.77778,46.11111,68.888885,60.22222,87.333336,5.54432055553413,5.571542036392898,5.763765619746456,5.798741824707655,5.578267873744566,5.557995440141064,6.126991135440856,5.9359834871526385,6.464886090264837,5.645001712864428,0.13352812206882844,5.6265427372244945,0.11961539144593032,6.175953570952777,0.2678292011024177,0.5309518580883497,-0.01845897563993315,0.5494108337282828,3690689.0,3690696.14
6723376,23696843,2066738,1935,2508,PSR0100145784.hg.1,2,3690672.0,3690706.0,probeset_region,37.77778,29.333334,30.444445,39.333332,43.88889,39.88889,36.77778,35.77778,36.77778,5.277158256305706,4.922832169716248,4.974733251112971,5.333900691070422,5.48828649493187,5.353636969569713,5.239465967068594,5.200762438618348,5.239465967068594,5.391941385190669,0.08401883896206576,5.058241225711641,0.19135550756544512,5.226564790918512,0.02234549256933796,-0.165376594272157,-0.33370015947902765,0.16832356520687064,3690689.0,3690700.9
776386,23696844,2066739,1865,289,PSR0100145785.hg.1,2,3690707.0,3690905.0,probeset_region,44.666668,44.77778,45.11111,61.88889,45.333332,63.88889,49.11111,73.22222,59.444443,5.5130696224105,5.516575552456658,5.527042511530662,5.974733251112971,5.533978532409223,6.019899566861412,5.647058609610308,6.21377927455436,5.91753779934152,5.842870450127869,0.2684597952087033,5.518895895465939,0.007269690595316315,5.926125227835397,0.28345790862976494,0.08325477770752787,-0.3239745546619295,0.40722933236945735,3690806.0,3690736.7
2014898,23696844,2066740,2217,751,PSR0100145785.hg.1,2,3690707.0,3690905.0,probeset_region,62.666668,45.555557,45.88889,46.11111,61.22222,28.666666,38.77778,76.333336,39.77778,5.99246635612844,5.540881484795891,5.551174200306211,5.557995440141064,5.959357995847494,4.890770899327012,5.3138908065674455,6.273018541849905,5.349711281392425,5.469374778438524,0.5397775578633903,5.694840680410181,0.2578027678928348,5.645540209936591,0.543707246015452,0.17616543149806763,0.22546590197165717,-0.04930047047358954,3690806.0,3690764.42
3020351,23696844,2066741,2670,1126,PSR0100145785.hg.1,2,3690707.0,3690905.0,probeset_region,47.77778,54.666668,45.333332,54.88889,42.0,56.333332,104.666664,51.77778,41.11111,5.608152153165687,5.798741824707655,5.533978532409223,5.804489599304457,5.426264754702098,5.8413022219841695,6.723376494696201,5.7218587249483965,5.396129022207817,5.690685525330242,0.22973365067361312,5.6469575034275215,0.1365807147582849,5.947121413950804,0.6917036378385962,0.25643588862056266,-0.04372802190272029,0.30016391052328295,3690806.0,3690792.14
4102614,23696844,2066742,2213,1530,PSR0100145785.hg.1,2,3690707.0,3690905.0,probeset_region,72.22222,56.333332,74.111115,80.666664,54.333332,63.555557,66.77778,72.333336,102.22222,6.194209636863327,5.8413022219841695,6.230954499969395,6.351675393355333,5.790076897472486,6.012469389851681,6.082740449052017,6.196397262834819,6.6896097730922355,6.051407226893166,0.2828167852330749,6.088822119605631,0.2151444190075004,6.322915828326358,0.3226109184075848,0.271508601433192,0.0374148927124649,0.2340937087207271,3690806.0,3690819.86
4109204,23696844,2066743,763,1533,PSR0100145785.hg.1,2,3690707.0,3690905.0,probeset_region,56.333332,70.22222,57.77778,60.333332,87.333336,83.55556,91.55556,115.888885,98.333336,5.8413022219841695,6.1542555280049935,5.877198931478688,5.9385994254258305,6.464886090264837,6.40182767098867,6.532247710350341,6.868993945998698,6.634206056676876,6.268437728893113,0.2873831430095255,5.957585560489284,0.17126427102611408,6.678482571008639,0.17268414547045907,0.4100448421155267,-0.31085216840382834,0.7208970105193551,3690806.0,3690847.58
5535487,23696844,2066744,1286,2065,PSR0100145785.hg.1,2,3690707.0,3690905.0,probeset_region,88.55556,116.55556,147.33333,144.88889,87.55556,94.333336,129.44444,163.33333,229.0,6.484711054398036,6.877198931478688,7.212698975663436,7.188726165918542,6.4685109401689616,6.574908874542861,7.02729167291665,7.360481291004058,7.845490050944375,6.7440486602101215,0.38875917117420505,6.858202987180054,0.3643655277354419,7.4110876716216945,0.41144003301965226,0.667039011411573,0.11415432696993211,0.5528846844416409,3690806.0,3690875.3
90059,23696845,2066745,1618,33,PSR0100145786.hg.1,2,3690906.0,3690944.0,probeset_region,500.55554,413.0,832.2222,471.0,569.7778,797.55554,616.1111,505.77777,535.6667,8.970265662735294,8.693486957499326,9.70255751840666,8.88264304936184,9.156785339763296,9.64124894477501,9.26938639695909,8.985209434109343,9.067882526973442,9.22689244463338,0.38413146285334765,9.122103379547093,0.5213893635349937,9.107492786013959,0.14617067428034,-0.1193996586194217,-0.10478906508628683,-0.014610593533134875,3690925.0,3690911.7
1669696,23696845,2066746,55,623,PSR0100145786.hg.1,2,3690906.0,3690944.0,probeset_region,192.11111,288.66666,244.0,178.33333,278.22223,330.0,330.1111,378.0,267.77777,7.5932873907044,8.178249815428618,7.936637939002571,7.486499820917662,8.125269989478182,8.370687406807217,8.37117162868156,8.566054038171092,8.070270016136158,7.994152405734354,0.4564436299647689,7.902725048378531,0.29395207551175395,8.335831894329603,0.24977414146451235,0.34167948859524877,-0.09142735735582352,0.4331068459510723,3690925.0,3690917.02
1777756,23696845,2066747,915,663,PSR0100145786.hg.1,2,3690906.0,3690944.0,probeset_region,126.22222,92.55556,113.666664,106.22222,118.55556,113.55556,157.44444,152.66667,82.44444,6.9912068719289895,6.547751447768714,6.8413022219841695,6.7444601193070275,6.901537381573214,6.839903637277668,7.307833249564143,7.263660487460414,6.3827440667593365,6.828633712719303,0.07914275064668601,6.7934201805606245,0.22557193026273664,6.984745934594631,0.5218165337413677,0.15611222187532814,-0.03521353215867862,0.19132575403400676,3690925.0,3690922.34
2830923,23696845,2066748,842,1056,PSR0100145786.hg.1,2,3690906.0,3690944.0,probeset_region,76.77778,58.77778,94.333336,86.111115,86.111115,79.44444,115.44444,155.66667,104.333336,6.281286126114145,5.901537381573214,6.574908874542861,6.444784898830495,6.444784898830495,6.3299208552351205,6.863497979089623,7.291554492681671,6.7188182822878755,6.406496884298703,0.06631678648999825,6.252577460743407,0.3376024770148607,6.957956918019723,0.29782303475707145,0.5514600337210194,-0.15391942355529675,0.7053794572763161,3690925.0,3690927.66
3251422,23696845,2066749,581,1213,PSR0100145786.hg.1,2,3690906.0,3690944.0,probeset_region,97.55556,91.77778,79.0,80.55556,115.44444,81.0,141.22223,106.22222,111.55556,6.622865317676991,6.535707399101006,6.321928094887363,6.349711281392425,6.863497979089623,6.357552004618084,7.152003162238109,6.7444601193070275,6.814493479090099,6.52358708836671,0.29439757040303205,6.49350027055512,0.154844710242715,6.903652253545078,0.21791006919625522,0.38006516517836797,-0.030086817811590727,0.4101519829899587,3690925.0,3690932.98
4278465,23696845,2066750,1184,1596,PSR0100145786.hg.1,2,3690906.0,3690944.0,probeset_region,106.0,118.0,126.22222,142.11111,75.666664,133.44444,170.33333,199.55556,154.44444,6.741466986401147,6.894817763307944,6.9912068719289895,7.160991910855191,6.260527502367176,7.070866312526438,7.420662005644357,7.647858132528221,7.280255229987073,6.830795241916268,0.49591796392785836,6.875830540546026,0.12594795979698484,7.44959178938655,0.18550113956441514,0.6187965474702821,0.045035298629758636,0.5737612488405235,3690925.0,3690938.3
1261166,23696846,2066751,1565,470,PSR0100145788.hg.1,2,3698058.0,3698151.0,probeset_region,32.333332,41.77778,48.333332,29.88889,34.77778,40.88889,39.77778,41.88889,38.333332,5.058893634019119,5.418789662729274,5.624490827722355,4.949016091077759,5.160991910855191,5.388495726424349,5.349711281392425,5.422532050083397,5.297680502001321,5.166167909452433,0.21978553340063559,5.367391374823583,0.2862802549617616,5.356641277825715,0.06271360221313077,0.190473368373282,0.2012234653711502,-0.01075009699786822,3698104.5,3698071.95
1423700,23696846,2066752,619,531,PSR0100145788.hg.1,2,3698058.0,3698151.0,probeset_region,43.666668,54.666668,49.22222,36.444443,62.11111,40.88889,42.666668,54.22222,38.444443,5.4811267308071,5.798741824707655,5.65025393662135,5.226679714416758,5.979822108373206,5.388495726424349,5.4484605428273225,5.787177017973314,5.3017501509390845,5.531665849738104,0.39645823178598455,5.643374164045368,0.15891927328485833,5.512462570579907,0.24896185546585017,-0.019203279158197084,0.11170831430726391,-0.130911593465461,3698104.5,3698084.97
2727740,23696846,2066753,2179,1017,PSR0100145788.hg.1,2,3698058.0,3698151.0,probeset_region,37.22222,39.444443,29.0,34.88889,39.555557,31.88889,38.88889,39.0,46.11111,5.256339721263013,5.337869578278967,4.906890595608519,5.165465370290141,5.34182771263679,5.039528382779356,5.3179150477106685,5.321928094887363,5.557995440141064,5.182273821902096,0.1518489849892218,5.1670332983835,0.22894857228549081,5.399279527579698,0.13746665709200503,0.21700570567760202,-0.01524052351859595,0.23224622919619797,3698104.5,3698097.99
5014383,23696846,2066754,102,1871,PSR0100145788.hg.1,2,3698058.0,3698151.0,probeset_region,90.22222,65.333336,82.666664,85.22222,55.77778,77.111115,44.666668,80.77778,55.22222,6.511313396928806,6.051662175133495,6.3865810093774655,6.429987826560679,5.827254501035211,6.287455940258328,5.5130696224105,6.353636969569713,5.813068551499251,6.181566089284739,0.31501009639240807,6.316518860479921,0.23770010508114364,5.893258381159821,0.4259825969019308,-0.28830770812491746,0.13495277119518256,-0.4232604793201,3698104.5,3698111.01
5253859,23696846,2066755,1058,1960,PSR0100145788.hg.1,2,3698058.0,3698151.0,probeset_region,49.88889,39.77778,48.666668,46.666668,38.88889,52.666668,43.333332,57.77778,44.22222,5.669278798670887,5.349711281392425,5.634206056676876,5.574908874542861,5.3179150477106685,5.7459544115763475,5.470319893400748,5.877198931478688,5.49895995577998,5.546259444609959,0.21545304971441917,5.551065378913396,0.1752573215278271,5.615492926886472,0.2270959883463099,0.06923348227651349,0.0048059343034374535,0.06442754797307604,3698104.5,3698124.03
6064511,23696846,2066756,2350,2262,PSR0100145788.hg.1,2,3698058.0,3698151.0,probeset_region,39.555557,41.22222,32.666668,36.333332,45.0,40.444443,43.555557,46.88889,33.0,5.34182771263679,5.399930577923136,5.07324903652019,5.222392372198547,5.523561956057013,5.373106759794749,5.4775334799098125,5.581619070415799,5.087462841250339,5.3730203626834365,0.150584810517914,5.271669109026705,0.17427529836078015,5.382205130525317,0.2605056915943221,0.00918476784188016,-0.10135125365673137,0.11053602149861153,3698104.5,3698137.05
692273,23696847,2066757,832,258,PSR0100145789.hg.1,2,3707549.0,3707575.0,probeset_region,39.77778,63.555557,53.22222,78.44444,36.88889,63.88889,10154.889,10134.223,9989.444,5.349711281392425,6.012469389851681,5.760812313565472,6.311874399434936,5.2437029437209945,6.019899566861412,13.310028865014367,13.30709016263539,13.286333129546428,5.858492303339115,0.552074988782165,5.70766432826986,0.3345603216728782,13.301150719065395,0.012916257673277665,7.442658415726281,-0.15082797506925516,7.593486390795536,3707562.0,3707552.9
3525516,23696847,2066758,1315,1315,PSR0100145789.hg.1,2,3707549.0,3707575.0,probeset_region,44.77778,49.88889,47.77778,51.11111,29.222221,36.444443,9634.667,9810.556,9653.889,5.516575552456658,5.669278798670887,5.608152153165687,5.70351909933864,4.91753779934152,5.226679714416758,13.234168819684987,13.260266184704287,13.23704390857547,5.282578871032306,0.39596109375674515,5.598002168097744,0.07685594966396864,13.243826304321582,0.014309744382073868,7.961247433289276,0.31542329706543804,7.645824136223838,3707562.0,3707562.0
3893246,23696847,2066759,1885,1452,PSR0100145789.hg.1,2,3707549.0,3707575.0,probeset_region,43.0,46.666668,52.666668,54.0,41.11111,38.0,9765.223,9467.889,9697.556,5.459431618637297,5.574908874542861,5.7459544115763475,5.78135971352466,5.396129022207817,5.285402218862249,13.253584954446385,13.208979396558686,13.243554197792305,5.487630318198242,0.26033214266375065,5.5934316349188355,0.1441566759028446,13.235372849599125,0.023401170746604912,7.747742531400883,0.10580131672059334,7.64194121468029,3707562.0,3707571.1
321868,23696848,2066760,267,120,PSR0100145790.hg.1,2,3707576.0,3707791.0,probeset_region,9773.111,9623.223,9354.223,295.66666,158.66667,340.22223,11732.0,11090.333,10727.0,13.25474982178393,13.23245430429078,13.191556274979568,8.212698975663436,7.318919390972809,8.41456782420667,13.518284321454102,13.437145145246635,13.389093521904474,7.982062063614305,0.583100687027226,13.226253467018092,0.03204986546914865,13.44817432953507,0.06529776299092661,5.466112265920764,5.244191403403787,0.22192086251697773,3707683.5,3707608.25
3852723,23696848,2066761,1562,1437,PSR0100145790.hg.1,2,3707576.0,3707791.0,probeset_region,9842.223,8881.444,8345.111,95.77778,68.55556,92.666664,10377.444,10617.223,11075.889,13.264915013744766,13.116741027237042,13.026888449387844,6.596603919793624,6.120093880656087,6.549463780329344,13.341302588464242,13.374254678685395,13.43526508692927,6.422053860259685,0.26256507793084716,13.136181496789883,0.12019821224633988,13.383607451359635,0.047674348941224666,6.961553591099951,6.714127636530198,0.2474259545697528,3707683.5,3707638.35
4730015,23696848,2066762,2494,1764,PSR0100145790.hg.1,2,3707576.0,3707791.0,probeset_region,3615.0,1683.0,1422.6666,205.88889,125.0,182.44444,10887.777,11202.111,11359.556,11.820178962415188,10.717676423066395,10.475395640687028,7.692712332471176,6.977279923499917,7.519199390137342,13.410554348375934,13.451611832751814,13.471745780781298,7.396397215369478,0.373190519101695,11.00441700872287,0.7167814647411858,13.444637320636348,0.03118622635702559,6.04824010526687,3.6080197933533915,2.440220311913478,3707683.5,3707668.45
5360004,23696848,2066763,3,2000,PSR0100145790.hg.1,2,3707576.0,3707791.0,probeset_region,5137.778,2167.3333,2647.7778,45.88889,41.22222,48.0,5834.4443,4221.5557,6157.8887,12.32720956522405,11.082370786737886,11.371111126456325,5.551174200306211,5.399930577923136,5.614709844115208,12.51062679780929,12.043900726217487,12.58845433489739,5.521938207448184,0.11033399637145905,11.593563826139421,0.6515518389222413,12.380993952974721,0.2945134360712662,6.859055745526537,6.071625618691237,0.7874301268353001,3707683.5,3707698.55
5974803,23696848,2066764,1082,2229,PSR0100145790.hg.1,2,3707576.0,3707791.0,probeset_region,9417.556,6602.8887,6315.6665,809.44446,661.1111,815.0,10545.777,10612.111,11428.0,13.201290124111953,12.689100084215553,12.624947690050995,9.662569507038334,9.370929471564011,9.672425341971495,13.36451461825102,13.373560036710833,13.480411557541508,9.56864144019128,0.1712944869936277,12.838445966126168,0.3158651526483599,13.406162070834455,0.06446079898646992,3.8375206306431746,3.2698045259348874,0.5677161047082873,3707683.5,3707728.65
6830414,23696848,2066765,1773,2548,PSR0100145790.hg.1,2,3707576.0,3707791.0,probeset_region,12678.111,11056.223,9904.111,281.77777,224.44444,247.44444,12031.556,12748.667,12575.556,13.630166010875648,13.43270143571586,13.273957474984446,8.143524904921485,7.816628137464775,7.956779461555717,13.554655476949984,13.638171945457602,13.618449245585385,7.972310834647327,0.1640008896500093,13.445608307191984,0.17845467424226905,13.60375888933099,0.04365323645683973,5.631448054683664,5.473297472544657,0.15815058213900635,3707683.5,3707758.75
166396,23696849,2066766,235,62,PSR0100145791.hg.1,2,3707792.0,3708534.0,probeset_region,51.0,68.22222,78.888885,50.77778,52.444443,57.666668,67.22222,62.22222,45.88889,5.700439718141092,6.113163333914129,6.31992289776255,5.694261166831903,5.739968036561036,5.874469149185714,6.092169826001337,5.982359821519999,5.551174200306211,5.769566117526217,0.09367904794362474,6.044508649939257,0.31539649915977996,5.875234615942516,0.2859648999577198,0.105668498416299,0.27494253241303923,-0.16927403399674024,3708163.0,3707903.3
3047914,23696849,2066767,753,1137,PSR0100145791.hg.1,2,3707792.0,3708534.0,probeset_region,89.111115,88.55556,63.555557,117.22222,134.0,89.111115,53.333332,62.77778,88.666664,6.493633157062948,6.484711054398036,6.012469389851681,6.885357423714056,7.076815597050831,6.493633157062948,5.763765619746456,5.994981944409141,6.486499820917662,6.818602059275945,0.29726696518197876,6.330271200437555,0.27526059305272105,6.081749128357753,0.36909699205415436,-0.7368529309181922,-0.4883308588383901,-0.24852207207980204,3708163.0,3708007.18
3907742,23696849,2066768,301,1458,PSR0100145791.hg.1,2,3707792.0,3708534.0,probeset_region,40.22222,49.22222,48.555557,31.0,61.333332,50.333332,31.0,40.88889,42.666668,5.365350345510325,5.65025393662135,5.630974947836241,5.0,5.961931929736294,5.68182400423709,5.0,5.388495726424349,5.4484605428273225,5.547918644657795,0.494748666854791,5.548859743322638,0.15921587284634212,5.278985423083891,0.2434616900490375,-0.26893322157390376,0.0009410986648434871,-0.26987432023874725,3708163.0,3708111.06
3960619,23696849,2066769,2258,1477,PSR0100145791.hg.1,2,3707792.0,3708534.0,probeset_region,80.666664,73.22222,57.11111,84.44444,98.0,59.77778,98.111115,65.888885,82.666664,6.351675393355333,6.21377927455436,5.86074212428179,6.416914757893013,6.6293566200796095,5.925472041472529,6.630974947836241,6.063694602181909,6.3865810093774655,6.323914473148384,0.36104039209228866,6.142065597397161,0.2532015151798349,6.360416853131871,0.2845437926672404,0.03650237998348693,-0.1818488757512231,0.21835125573471004,3708163.0,3708214.94
3975506,23696849,2066770,1065,1483,PSR0100145791.hg.1,2,3707792.0,3708534.0,probeset_region,800.2222,702.0,919.1111,772.55554,716.1111,816.44446,915.55554,878.7778,830.3333,9.646058637421634,9.457380879072534,9.845664236421513,9.595361071985444,9.486052806470648,9.674976898515249,9.84007849850361,9.780995339466905,9.69928321380173,9.585463592323778,0.09485013556373569,9.649701250971894,0.19416730639748805,9.773452350590746,0.07070007467789739,0.18798875826696815,0.06423765864811593,0.12375109961885222,3708163.0,3708318.82
5046846,23696849,2066771,405,1883,PSR0100145791.hg.1,2,3707792.0,3708534.0,probeset_region,58.333332,50.11111,37.444443,50.444443,69.888885,45.88889,36.444443,67.333336,60.22222,5.890770899327012,5.675565037538052,5.264703162570771,5.6849433342719635,6.147487543313843,5.551174200306211,5.226679714416758,6.0945176524764335,5.9359834871526385,5.794535025964006,0.31289799444575706,5.610346366478612,0.3180885239093672,5.752393618015276,0.46213050291159397,-0.04214140794872989,-0.1841886594853941,0.1420472515366642,3708163.0,3708422.7
1868810,23696850,2066772,849,697,PSR0100145792.hg.1,2,3722021.0,3722207.0,probeset_region,10769.556,7884.0,7809.222,105.44444,70.666664,72.111115,11834.333,11123.889,10511.889,13.394805061475019,12.944895039677872,12.931147872218585,6.733956821314975,6.163230297673468,6.192018839204111,13.530812678943544,13.441503278474555,13.3598715188761,6.363068652730852,0.3215209483496054,13.09028265779049,0.26381369735599375,13.444062492098064,0.08549931129593388,7.0809938393672125,6.727214005059639,0.35377983430757354,3722114.0,3722048.9
2890663,23696850,2066773,1622,1078,PSR0100145792.hg.1,2,3722021.0,3722207.0,probeset_region,10695.777,9482.223,9529.333,313.33334,82.44444,169.11111,10098.556,10863.0,10470.556,13.384888595757445,13.211161694009252,13.21831091016415,8.296151506642762,6.3827440667593365,7.410333594814862,13.30200420169931,13.407267764244732,13.354188165859119,7.363076389405653,0.9575786862433953,13.271453733310281,0.09830248642182174,13.354486710601053,0.052632416310299926,5.9914103211954,5.908377343904628,0.08303297729077208,3722114.0,3722074.94
3193377,23696850,2066774,1496,1191,PSR0100145792.hg.1,2,3722021.0,3722207.0,probeset_region,7187.5557,4811.778,4893.3335,45.555557,48.0,48.555557,8089.0,8177.0,9259.556,12.811486215881017,12.232654111658078,12.25689669355144,5.540881484795891,5.614709844115208,5.630974947836241,12.981923987317339,12.997532347526366,13.176883047233554,5.595522092249113,0.04801390826528113,12.433679007030179,0.327415089739248,13.052113127359085,0.10833538159906243,7.456591035109972,6.838156914781066,0.6184341203289065,3722114.0,3722100.98
3754529,23696850,2066775,2528,1400,PSR0100145792.hg.1,2,3722021.0,3722207.0,probeset_region,6424.5557,4555.6665,4104.3335,159.0,107.111115,130.33333,5967.8887,6260.0,6544.1113,12.649605504591012,12.153763070240375,12.003283708520877,7.321928094887363,6.756371038588088,7.037089262862683,12.543246630419704,12.612177385880992,12.676202016354052,7.038462798779378,0.2827810300093715,12.268884094450755,0.3381901886221218,12.610542010884915,0.06649277780910665,5.572079212105537,5.230421295671377,0.3416579164341602,3722114.0,3722127.02
4678835,23696850,2066776,2234,1745,PSR0100145792.hg.1,2,3722021.0,3722207.0,probeset_region,7425.1113,5745.5557,5677.3335,88.77778,135.11111,110.44444,7016.3335,7482.4443,7170.8887,12.858391228097393,12.488481785891052,12.471251867615116,6.48828649493187,7.088641068388484,6.800180867221933,12.776707212233566,12.869486723578971,12.808137378308919,6.792369476847429,0.30025350427972597,12.606041627201186,0.21871090124935377,12.818110438040485,0.04718692479575346,6.025740961193056,5.813672150353757,0.2120688108392983,3722114.0,3722153.06
4772211,23696850,2066777,1810,1780,PSR0100145792.hg.1,2,3722021.0,3722207.0,probeset_region,9458.444,7930.4443,7491.0,89.888885,61.555557,56.444443,9119.333,10036.777,10178.889,13.207539724322723,12.953367892906105,12.871135184243045,6.506031977676014,5.967066149738768,5.844095426292777,13.154870786678057,13.293152229501255,13.31343416361413,6.105731184569187,0.35208094726592915,13.010680933823958,0.17537272348057334,13.253819059931146,0.08628968534921129,7.148087875361959,6.9049497492547705,0.24313812610718877,3722114.0,3722179.1
1318002,23696851,2066778,2121,491,PSR0100145793.hg.1,2,3723354.0,3723469.0,probeset_region,12523.111,11496.111,11750.889,332.55554,180.55556,191.11111,13358.444,14337.111,12876.223,13.61242061746157,13.48898380627668,13.520605013665996,8.381783201514073,7.504267280175696,7.585797177664144,13.705572382087547,13.807567378693925,13.652533847837285,7.823949219784637,0.48481526834992134,13.540669812468082,0.06411792808645395,13.721891202872918,0.07879452300977517,5.89794198308828,5.716720592683444,0.1812213904048363,3723411.5,3723371.25
