probe_id,fsetid,atom,x,y,man_fsetid,type,start,stop,feature_type,P_SKMel29_AdDNp73beta_1.CEL,P_SKMel29_AdDNp73beta_2.CEL,P_SKMel29_AdDNp73beta_3.CEL,P_SKMel29_AdGFP_1.CEL,P_SKMel29_AdGFP_2.CEL,P_SKMel29_AdGFP_3.CEL,P_SKMel29_AdTAp73alpha_1.CEL,P_SKMel29_AdTAp73alpha_2.CEL,P_SKMel29_AdTAp73alpha_3.CEL,log2_P_SKMel29_AdDNp73beta_1.CEL,log2_P_SKMel29_AdDNp73beta_2.CEL,log2_P_SKMel29_AdDNp73beta_3.CEL,log2_P_SKMel29_AdGFP_1.CEL,log2_P_SKMel29_AdGFP_2.CEL,log2_P_SKMel29_AdGFP_3.CEL,log2_P_SKMel29_AdTAp73alpha_1.CEL,log2_P_SKMel29_AdTAp73alpha_2.CEL,log2_P_SKMel29_AdTAp73alpha_3.CEL,DNp73beta_mean_log2,DNp73beta_sd_log2,GFP_mean_log2,GFP_sd_log2,TAp73alpha_mean_log2,TAp73alpha_sd_log2,log2FC_TAp73alpha_vs_GFP,log2FC_DNp73beta_vs_GFP,log2FC_TAp73alpha_vs_DNp73beta
2469819,24521084,6624168,1538,921,PSR2200160979.hg.1,2,31326891.0,31327275.0,probeset_region,136.66667,326.22223,345.33334,110.0,231.22223,251.22223,182.33333,126.55556,170.33333,7.105035524000417,8.35412694717538,8.436017480557991,6.794415866350106,7.859362267657567,7.978551619526765,7.518325267665812,6.994981944409141,7.420662005644357,7.965059983911263,0.7459276564105454,7.544109917844813,0.6519834380831011,7.311323072573103,0.2782773979560757,-0.23278684527171034,0.4209500660664496,-0.6537369113381599
3143727,24521084,6624169,86,1173,PSR2200160979.hg.1,2,31326891.0,31327275.0,probeset_region,308.77777,795.0,620.1111,402.1111,615.55554,1008.1111,499.33334,364.0,416.0,8.275089812842495,9.63662462054365,9.278707503279211,8.6550337512217,9.268087054471527,9.978869281199763,8.966745790231682,8.51175265376738,8.703903573444663,9.063473978888451,0.7058245962430791,9.300663362297664,0.6625187087786749,8.727467339147909,0.2284099972593013,-0.5731960231497553,-0.2371893834092127,-0.33600663974054257
1986337,24521085,6624170,456,741,PSR2200160980.hg.1,2,31327276.0,31327309.0,probeset_region,93.55556,125.0,132.0,120.44444,109.333336,118.44444,78.0,111.44444,99.22222,6.563090346111781,6.977279923499917,7.05528243550119,6.924152664088897,6.785724939339504,6.900195922556576,6.303780748177103,6.813068551499251,6.647058609610308,6.865217568370962,0.2645406240866682,6.8700245086616585,0.07398171670850322,6.587969303095554,0.2597348191164801,-0.2820552055661043,-0.004806940290696282,-0.277248265275408
2092703,24521085,6624171,2302,780,PSR2200160980.hg.1,2,31327276.0,31327309.0,probeset_region,91.0,170.0,148.0,87.666664,138.33333,217.88889,78.0,144.33333,83.55556,6.523561956057013,7.417852514885898,7.219168520462161,6.470319893400748,7.122396578695182,7.774054890552412,6.303780748177103,7.1832217735654496,6.40182767098867,7.053527663801691,0.46959191959512125,7.122257120882781,0.6518675097639652,6.629610064243741,0.481941638885646,-0.49264705663903996,-0.06872945708109057,-0.4239175995579494
2586193,24521085,6624172,2672,964,PSR2200160980.hg.1,2,31327276.0,31327309.0,probeset_region,85.111115,125.0,75.55556,96.666664,103.44444,183.0,113.888885,69.55556,82.55556,6.42812755552904,6.977279923499917,6.258435203212311,6.609794316134915,6.706591921703773,7.523561956057013,6.844095426292777,6.1406878148845845,6.384663879508968,6.554614227413755,0.3757440506444451,6.946649397965234,0.5019596785340099,6.4564823735621095,0.3571610127278602,-0.49016702440312443,-0.39203517055147863,-0.0981318538516458
2632512,24521085,6624173,751,982,PSR2200160980.hg.1,2,31327276.0,31327309.0,probeset_region,105.888885,139.55556,126.888885,105.666664,160.22223,130.11111,90.0,81.666664,57.444443,6.739968036561036,7.134996685541557,6.998747078438346,6.736965559769676,7.332906863310246,7.034646180118381,6.507794640198696,6.369233765283099,5.868993945998698,6.957903933513646,0.20065649813636463,7.034839534399434,0.2979706988209026,6.248674117160164,0.33603207182387274,-0.7861654172392702,-0.07693560088578799,-0.7092298163534823
5966017,24521085,6624174,336,2226,PSR2200160980.hg.1,2,31327276.0,31327309.0,probeset_region,98.77778,113.55556,154.44444,108.666664,97.111115,179.33333,114.44444,60.666668,79.55556,6.64064664555595,6.839903637277668,7.280255229987073,6.776981239558493,6.616344676067488,7.494522242414754,6.851054916274431,5.946418989543506,6.331912213823817,6.920268504273564,0.3272898855830215,6.962616052680246,0.46759402518740817,6.376462039880585,0.4539604115276418,-0.5861540127996605,-0.04234754840668131,-0.5438064643929792
6356295,24521085,6624175,2014,2371,PSR2200160980.hg.1,2,31327276.0,31327309.0,probeset_region,85.77778,168.88889,173.33333,91.77778,98.22222,154.22223,130.77777,89.111115,116.888885,6.439253750792996,7.40844766112349,7.445704593434428,6.535707399101006,6.632591351353166,7.27819136699873,7.041963218858228,6.493633157062948,6.881283897976167,7.097802001783638,0.5706236666257638,6.815496705817634,0.40362282785431813,6.805626757965782,0.2818855553110468,-0.009869947851852245,0.28230529596600373,-0.292175243817856
3302133,24521086,6624176,372,1232,PSR2200160981.hg.1,2,31328787.0,31328859.0,probeset_region,142.11111,117.22222,95.55556,145.55556,154.55556,154.66667,112.77778,83.333336,100.666664,7.160991910855191,6.885357423714056,6.5932873907044,7.195303864498982,7.281286126114145,7.282316286127219,6.830075009306603,6.398031117478646,6.667702895640929,6.879878908424549,0.2838919092669659,7.252968758913448,0.0499419196996553,6.631936340808726,0.21823133585689675,-0.621032418104722,-0.3730898504888991,-0.2479425676158229
4565169,24521086,6624177,1128,1703,PSR2200160981.hg.1,2,31328787.0,31328859.0,probeset_region,104.333336,149.0,128.0,115.44444,138.55556,151.66667,152.44444,93.0,163.33333,6.7188182822878755,7.22881869049588,7.011227255423254,6.863497979089623,7.124695764976209,7.254241335440807,7.261572586875276,6.554588851677638,7.360481291004058,6.986288076069003,0.2559132198485075,7.080811693168879,0.19903379474837973,7.058880909852324,0.4395208674132033,-0.021930783316554958,-0.09452361709987667,0.07259283378332171
4653023,24521086,6624178,542,1736,PSR2200160981.hg.1,2,31328787.0,31328859.0,probeset_region,40.22222,80.0,68.111115,58.77778,68.55556,58.11111,58.77778,64.44444,79.333336,5.365350345510325,6.339850002884624,6.1108458394721445,5.901537381573214,6.120093880656087,5.885357423714056,5.901537381573214,6.0321987850133105,6.327926881180546,5.938682062622365,0.5095514400922074,5.968996228647786,0.1311042451292001,6.087221015922356,0.21845499711497568,0.11822478727457053,-0.030314166025420697,0.14853895329999123
4969270,24521086,6624179,549,1854,PSR2200160981.hg.1,2,31328787.0,31328859.0,probeset_region,206.66667,300.77777,322.77777,290.55554,170.66667,259.44446,288.44446,377.33334,345.55554,7.698125887637964,8.237342730381537,8.338860130404246,8.187626936060589,7.423466164094626,8.024831928112286,8.177142723328252,8.563514120247921,8.436942779468152,8.091442916141249,0.34438373845150266,7.878641676089167,0.40250976844399855,8.392533207681444,0.196976830208843,0.513891531592277,0.212801240052082,0.30109029154019495
6045903,24521086,6624180,2502,2255,PSR2200160981.hg.1,2,31328787.0,31328859.0,probeset_region,189.77777,198.88889,158.0,214.88889,211.88889,223.22223,165.11111,146.44444,201.0,7.575749271275536,7.643054445335818,7.312882955284356,7.7541451614834545,7.733956821314975,7.808785501298889,7.376004797093027,7.204027637338748,7.658211482751795,7.510562223965237,0.17447153510953348,7.765629161365773,0.038713621982534266,7.4127479723945235,0.22931045998159988,-0.3528811889712493,-0.2550669374005361,-0.09781425157071322
6346125,24521086,6624181,2564,2367,PSR2200160981.hg.1,2,31328787.0,31328859.0,probeset_region,56.444443,67.22222,68.22222,57.77778,65.333336,79.0,64.44444,86.333336,60.22222,5.844095426292777,6.092169826001337,6.113163333914129,5.877198931478688,6.051662175133495,6.321928094887363,6.0321987850133105,6.4484605428273225,5.9359834871526385,6.016476195402748,0.14965469926744646,6.0835964004998475,0.2240777839475764,6.138880938331091,0.2723857458194849,0.055284537831243874,-0.06712020509709937,0.12240474292834325
412803,24521087,6624182,82,154,PSR2200160982.hg.1,2,31328860.0,31328924.0,probeset_region,47.333332,56.88889,72.77778,84.888885,79.666664,77.666664,91.0,61.22222,70.333336,5.594946551338986,5.855214571399429,6.205114446481254,6.424399545525795,6.333900691070422,6.297680502001321,6.523561956057013,5.959357995847494,6.156504537114054,5.885091856406556,0.30617920273123406,6.351993579532512,0.06526824233588373,6.21314149633952,0.2863343081814621,-0.13885208319299203,-0.46690172312595557,0.32804963993296354
626981,24521087,6624183,2540,233,PSR2200160982.hg.1,2,31328860.0,31328924.0,probeset_region,51.0,82.666664,53.22222,68.44444,61.11111,70.44444,75.111115,37.333332,44.666668,5.700439718141092,6.3865810093774655,5.760812313565472,6.11778734288509,5.956779461555717,6.1587498916495855,6.2500352406793835,5.260527502367176,5.5130696224105,5.949277680361344,0.3799169168989534,6.077772232030131,0.10676572708798704,5.674544121819021,0.5141370454600205,-0.40322811021110994,-0.12849455166878698,-0.27473355854232295
1824475,24521087,6624184,2074,680,PSR2200160982.hg.1,2,31328860.0,31328924.0,probeset_region,25.333334,38.666668,40.22222,30.88889,32.333332,34.0,34.666668,47.444443,31.0,4.7188182822878755,5.309855308834222,5.365350345510325,4.994981944409141,5.058893634019119,5.129283016944966,5.156504537114054,5.5982592728442935,5.0,5.131341312210807,0.35833135843310954,5.0610528651244095,0.06717656756855607,5.251587936652783,0.31025663415457666,0.19053507152837312,0.07028844708639781,0.12024662444197531
2275345,24521087,6624185,24,849,PSR2200160982.hg.1,2,31328860.0,31328924.0,probeset_region,37.22222,37.666668,33.88889,34.88889,48.0,82.55556,32.11111,43.444443,46.11111,5.256339721263013,5.273018541849905,5.124695764976209,5.165465370290141,5.614709844115208,6.384663879508968,5.049243500551913,5.473931133297963,5.557995440141064,5.218018009363043,0.08124854913836534,5.721613031304773,0.6165893850803933,5.360390024663647,0.272719309036531,-0.3612230066411257,-0.50359502194173,0.14237201530060428
2813717,24521087,6624186,2396,1049,PSR2200160982.hg.1,2,31328860.0,31328924.0,probeset_region,67.44444,86.111115,98.111115,53.11111,57.77778,110.333336,57.22222,92.666664,61.22222,6.0968615035159335,6.444784898830495,6.630974947836241,5.757852949339322,5.877198931478688,6.798741824707655,5.863497979089623,6.549463780329344,5.959357995847494,6.390873783394223,0.2711071727686539,6.144597901841888,0.569639420800442,6.12410658508882,0.3714752257693214,-0.020491316753068034,0.24627588155233493,-0.26676719830540296
5333564,24521087,6624187,363,1990,PSR2200160982.hg.1,2,31328860.0,31328924.0,probeset_region,49.0,60.444443,57.11111,52.333332,77.0,54.22222,48.555557,86.111115,65.111115,5.643856189774724,5.941210628984475,5.86074212428179,5.736965559769676,6.285402218862249,5.787177017973314,5.630974947836241,6.444784898830495,6.046820930748888,5.815269647680329,0.15380417818004521,5.936514932201746,0.30318649661343705,6.04086025913854,0.4069377179481552,0.10434532693679444,-0.12124528452141714,0.22559061145821158
1278240,24521088,6624188,2559,476,PSR2200160983.hg.1,2,31335418.0,31335691.0,probeset_region,27.333334,28.88889,41.88889,42.444443,25.0,39.333332,35.88889,27.11111,29.88889,4.82442846778975,4.901537381573214,5.422532050083397,5.441099739563813,4.700439718141092,5.333900691070422,5.205114446481254,4.813068551499251,4.949016091077759,5.049499299815454,0.3253483067814643,5.158480049591776,0.40027942480979634,4.989066363019421,0.1990678631899451,-0.169413686572355,-0.10898074977632177,-0.06043293679603323
2309971,24521088,6624189,2490,861,PSR2200160983.hg.1,2,31335418.0,31335691.0,probeset_region,95.55556,64.44444,64.44444,135.66667,91.77778,77.77778,86.111115,134.88889,99.22222,6.5932873907044,6.0321987850133105,6.0321987850133105,7.0945176524764335,6.535707399101006,6.299716831321731,6.444784898830495,7.086283651085434,6.647058609610308,6.219228320243674,0.3239446575349821,6.643313960966391,0.4081806774510695,6.7260423865087455,0.32796187285417444,0.0827284255423546,-0.42408564072271737,0.506814066265072
3604042,24521088,6624190,2121,1344,PSR2200160983.hg.1,2,31335418.0,31335691.0,probeset_region,41.11111,49.11111,60.22222,57.77778,46.88889,67.55556,52.22222,49.333332,69.55556,5.396129022207817,5.647058609610308,5.9359834871526385,5.877198931478688,5.581619070415799,6.09920171338584,5.733956821314975,5.653442202157268,6.1406878148845845,5.659723706323587,0.2701499848903982,5.8526732384267754,0.2596614724804599,5.842695612785609,0.26118990286451554,-0.009977625641166554,-0.19294953210318866,0.1829719064620221
4025179,24521088,6624191,2498,1501,PSR2200160983.hg.1,2,31335418.0,31335691.0,probeset_region,67.55556,46.666668,46.88889,35.0,45.88889,53.333332,47.0,36.444443,56.333332,6.09920171338584,5.574908874542861,5.581619070415799,5.169925001442312,5.551174200306211,5.763765619746456,5.584962500721156,5.226679714416758,5.8413022219841695,5.7519098861148334,0.3007822578695248,5.494954940498327,0.30088556606619044,5.550981479040694,0.30871708582122454,0.05602653854236728,0.25695494561650634,-0.20092840707413906
6502367,24521088,6624192,686,2426,PSR2200160983.hg.1,2,31335418.0,31335691.0,probeset_region,68.0,56.555557,37.555557,55.22222,74.77778,79.0,68.44444,56.666668,45.555557,6.108524456778169,5.846883328741884,5.2688669145762335,5.813068551499251,6.2437029437209945,6.321928094887363,6.11778734288509,5.8496657587273875,5.540881484795891,5.741424900032096,0.42964788744226595,6.126233196702536,0.2740143514904371,5.836111528802789,0.2886916696686022,-0.29012166789974714,-0.3848082966704398,0.09468662877069267
6708856,24521088,6624193,815,2503,PSR2200160983.hg.1,2,31335418.0,31335691.0,probeset_region,29.0,48.555557,34.555557,41.11111,34.22222,34.77778,48.88889,35.77778,29.555555,4.906890595608519,5.630974947836241,5.152003162238109,5.396129022207817,5.138413993975045,5.160991910855191,5.64064664555595,5.200762438618348,4.933362796963446,5.229956235227623,0.3682825660775179,5.231844975679351,0.14272132475732927,5.258257293712582,0.3571300244892415,0.02641231803323052,-0.0018887404517284878,0.028301058484959007
524986,24521089,6624194,2385,195,PSR2200160984.hg.1,2,31335692.0,31335863.0,probeset_region,78.333336,70.666664,92.55556,69.44444,58.666668,73.44444,79.0,69.22222,61.88889,6.309855308834222,6.163230297673468,6.547751447768714,6.138413993975045,5.898853307288602,6.218092251046435,6.321928094887363,6.133855729318825,5.974733251112971,6.340279018092136,0.1940575437374191,6.0851198507700275,0.16615828320571913,6.143505691773053,0.17379846437010615,0.058385841003025796,0.2551591673221081,-0.1967733263190823
584488,24521089,6624195,247,218,PSR2200160984.hg.1,2,31335692.0,31335863.0,probeset_region,87.0,78.888885,130.33333,111.55556,79.666664,112.77778,71.22222,77.111115,60.444443,6.459431618637297,6.31992289776255,7.037089262862683,6.814493479090099,6.333900691070422,6.830075009306603,6.174370889539828,6.287455940258328,5.941210628984475,6.605481259754176,0.3802364686093527,6.659489726489042,0.28207598446091114,6.13434581959421,0.17655865473800902,-0.525143906894832,-0.05400846673486637,-0.47113544015996567
1870464,24521089,6624196,2503,697,PSR2200160984.hg.1,2,31335692.0,31335863.0,probeset_region,179.88889,211.11111,246.55556,143.44444,135.88889,219.44444,169.88889,123.55556,130.66667,7.49895995577998,7.728676409024778,7.951608525778231,7.174370889539828,7.0968615035159335,7.784271297848908,7.416914757893013,6.96064558100074,7.040746398074395,7.726414963527663,0.2263327585263957,7.351834563634889,0.3765010930312343,7.139435578989382,0.24361866978485303,-0.21239898464550677,0.3745803998927739,-0.5869793845382807
2950253,24521089,6624197,2252,1100,PSR2200160984.hg.1,2,31335692.0,31335863.0,probeset_region,164.88889,292.0,327.55554,171.55556,219.22223,456.55554,185.33333,171.22223,186.66667,7.374073419202906,8.194756854422248,8.359993467120947,7.430917127119992,7.7828162901715805,8.837803070423979,7.541741932741391,7.42812755552904,7.552028650459924,7.976274580248702,0.5280250593652843,8.017178829238517,0.7321382138332989,7.507299379576785,0.06875745365151728,-0.5098794496617325,-0.040904248989815706,-0.4689752006719168
4617461,24521089,6624198,2500,1722,PSR2200160984.hg.1,2,31335692.0,31335863.0,probeset_region,94.888885,145.77777,111.44444,79.888885,115.44444,136.77777,77.111115,80.666664,90.111115,6.583291696719772,7.19748968314659,6.813068551499251,6.337869578278967,6.863497979089623,7.106199332819732,6.287455940258328,6.351675393355333,6.509555151755277,6.864616643788537,0.31032675681721056,6.7691889633961075,0.39275093349217866,6.38289549512298,0.11429363937979375,-0.38629346827312716,0.09542768039242944,-0.4817211486655566
5592455,24521089,6624199,1974,2086,PSR2200160984.hg.1,2,31335692.0,31335863.0,probeset_region,390.1111,369.77777,486.1111,446.44446,434.66666,490.44446,521.44446,435.33334,448.55554,8.611434724590177,8.534410943352498,8.928107091560998,8.805564799235807,8.76708089138831,8.94088456527326,9.029133859665032,8.769286914858583,8.81235555958897,8.691317586501222,0.20865070811975894,8.83784341863246,0.0912872456402968,8.87025877803753,0.13926484018350635,0.032415359405069566,-0.14652583213123727,0.17894119153630683
424331,24521090,6624200,890,158,PSR2200160986.hg.1,2,31340679.0,31341404.0,probeset_region,54.88889,90.77778,50.666668,44.11111,69.22222,82.44444,55.555557,54.22222,45.88889,5.804489599304457,6.520072983302665,5.691161940059176,5.495410902187581,6.133855729318825,6.3827440667593365,5.821596887882458,5.787177017973314,5.551174200306211,6.005241507555432,0.44944340678505706,6.004003566088581,0.45769665113359953,5.719982702053994,0.1472019516103271,-0.28402086403458693,0.001237941466850856,-0.2852588055014378
